fips,median_age,white_pct,black_pct,hispanic_pct
41033,47.5,87.3,0.6,4.3
41035,41.3,79.6,0.7,6.8
41037,45.9,86.5,0.5,5.4
41039,40.2,82.0,1.2,3.7
41041,52.5,82.5,0.3,5.9
41043,40.2,85.3,0.4,4.3
41045,36.2,73.6,1.0,4.6
41047,37.2,69.2,1.1,5.2
41049,36.2,64.3,1.0,3.5
41051,38.5,70.0,5.5,3.0
41053,37.6,79.8,0.8,4.9
41055,45.8,86.7,0.4,3.4
41057,48.9,87.3,0.6,2.8
41059,36.7,70.9,0.7,5.9
41061,40.1,88.4,0.9,2.3
41063,50.2,90.0,1.2,1.4
41065,40.5,79.6,0.4,4.1
41067,37.8,66.0,2.3,2.6
41069,57.3,86.0,0.0,3.2
41071,39.5,78.4,0.7,4.1
42001,43.8,90.2,1.9,1.0
42003,40.6,76.9,12.5,0.8
42005,47.2,95.8,1.0,0.4
42007,44.7,87.7,6.2,0.5
42009,47.5,96.0,0.8,0.5
42011,39.9,72.3,4.7,1.4
42013,42.9,93.3,1.8,0.5
42015,43.7,95.1,1.0,0.8
42017,44.1,82.4,3.7,0.7
42019,43.3,93.8,1.0,0.5
42021,45.7,91.6,3.2,1.2
42023,52.5,94.1,0.0,0.5
42025,46.3,90.0,2.3,1.3
42027,33.8,84.9,3.3,0.9
42029,40.7,78.4,5.3,0.7
42031,41.6,94.8,1.8,0.4
42033,45.6,93.1,2.2,0.6
42035,39.8,94.5,1.4,0.6
42037,41.4,92.4,1.9,0.6
42039,43.9,93.7,1.7,0.7
42041,40.3,83.4,4.5,0.7
42043,39.4,64.9,17.7,1.0
42045,39.0,64.5,22.0,0.8
42047,48.5,95.1,0.8,0.5
42049,40.1,83.5,6.9,0.9
42051,45.4,90.1,4.1,0.9
42053,48.6,79.0,14.0,1.5
42055,42.2,87.8,3.2,1.0
42057,45.9,94.1,1.4,0.7
42059,43.0,92.3,2.7,0.9
42061,43.5,90.2,4.9,0.6
42063,39.5,92.6,2.5,0.5
42065,43.7,96.5,0.5,0.7
42067,43.1,93.2,1.1,0.4
42069,41.9,83.4,3.1,0.8
42071,39.1,82.9,4.0,0.8
42073,44.9,90.4,3.7,0.7
42075,41.3,82.0,2.1,0.7
42077,39.3,66.8,6.9,1.2
42079,42.1,78.3,5.2,0.7
42081,41.3,89.1,4.4,1.0
42083,43.8,93.7,2.3,0.7
42085,45.2,89.0,5.6,0.8
42087,43.1,93.9,0.7,0.5
42089,43.9,66.5,14.0,1.6
42091,41.1,74.4,9.3,0.8
42093,43.0,90.5,2.5,0.6
42095,42.0,76.7,5.9,0.9
42097,44.4,91.1,2.7,0.6
42099,43.8,94.5,0.8,0.8
42101,35.1,36.1,39.9,1.6
42103,49.4,80.4,6.6,0.9
42105,48.2,95.7,0.4,0.8
42107,43.9,89.7,2.9,0.8
42109,40.5,95.0,0.8,0.7
42111,47.0,94.5,1.9,1.2
42113,56.1,94.6,2.3,1.1
42115,48.6,95.7,0.2,1.2
42117,45.0,96.0,0.9,0.7
42119,40.5,89.1,6.0,0.5
42121,47.6,94.2,1.1,0.9
42123,47.4,95.2,0.8,0.6
42125,44.2,90.8,3.2,0.6
42127,48.9,90.1,3.2,1.1
42129,47.1,92.6,2.5,0.6
42131,45.2,94.5,0.8,1.4
42133,40.9,82.9,5.9,1.0
44001,44.1,90.4,1.1,0.8
44003,43.6,86.6,2.1,1.4
44005,46.4,84.9,3.8,1.0
44007,37.9,62.1,8.3,1.9
44009,45.3,90.4,1.3,1.8
45001,44.3,69.3,25.8,0.7
45003,41.6,66.1,24.5,1.4
45005,42.5,24.2,64.0,2.2
45007,40.5,77.2,13.6,2.6
45009,41.7,37.8,59.9,0.7
45011,40.7,52.2,43.3,1.6
45013,47.2,70.1,15.8,1.1
45015,36.7,63.1,23.2,1.7
45017,47.4,55.2,38.6,1.0
45019,39.0,66.2,23.8,1.2
45021,40.3,71.2,18.9,1.3
45023,42.2,58.3,36.0,1.6
45025,42.4,61.5,30.7,2.6
45027,45.9,50.1,45.2,1.0
45029,42.2,57.7,34.7,3.1
45031,41.5,54.5,41.0,1.1
45033,37.5,45.3,45.7,3.9
45035,37.9,63.1,25.1,1.3
45037,42.0,59.4,31.4,1.7
45039,46.7,38.7,55.4,1.0
45041,39.2,50.5,43.0,0.7
45043,51.6,66.2,28.9,0.6
45045,38.5,68.2,16.8,1.1
45047,39.6,62.8,31.3,1.3
45049,40.9,40.4,52.6,0.7
45051,48.2,77.8,11.9,1.1
45053,44.3,47.0,34.4,1.9
45055,40.3,67.7,23.4,1.1
45057,42.2,70.4,19.4,0.7
45059,40.9,67.4,23.0,1.6
45061,41.8,34.0,62.3,1.2
45063,39.7,73.4,15.0,1.3
45065,58.7,54.7,41.2,0.6
45067,43.0,38.5,55.8,1.9
45069,41.2,38.7,49.3,6.2
45071,42.0,61.4,29.2,0.7
45073,46.7,84.7,6.8,1.0
45075,40.8,34.3,61.6,1.2
45077,36.2,85.0,6.2,0.8
45079,34.2,41.3,47.3,1.3
45081,43.0,59.1,22.1,1.4
45083,37.9,67.7,19.8,0.9
45085,37.3,45.1,46.2,1.3
45087,44.3,65.2,29.2,2.6
45089,44.0,32.7,64.0,0.7
45091,39.4,69.5,18.7,1.5
46003,42.4,91.9,1.0,2.3
46005,36.9,71.3,1.1,2.8
46007,28.8,37.3,0.2,59.5
46009,41.8,86.9,1.9,8.7
46011,28.0,88.7,1.2,2.5
46013,37.8,85.7,0.4,7.0
46015,41.4,82.0,1.4,14.3
46017,26.2,21.7,0.0,76.2
46019,39.3,89.2,0.0,5.7
46021,52.4,93.7,0.0,2.0
46023,36.1,64.0,0.1,33.9
46025,40.6,91.8,0.5,2.1
46027,24.5,86.7,2.0,6.0
46029,39.9,91.3,1.0,3.3
46031,29.9,30.1,0.1,69.4
46033,57.2,90.9,0.4,5.4
46035,39.8,90.1,0.6,5.8
46037,47.1,85.4,0.1,11.8
46039,42.0,94.7,0.3,1.3
46041,27.6,20.2,0.4,78.1
46043,41.9,93.1,1.5,2.6
46045,43.6,95.0,0.8,0.7
46047,54.5,85.0,0.2,9.6
46049,43.2,96.8,0.0,1.9
46051,43.7,91.1,0.6,3.4
46053,45.7,87.4,1.0,9.8
46055,47.1,88.3,1.4,9.0
46057,32.5,92.8,0.3,1.8
46059,43.8,93.7,0.4,1.8
46061,37.9,93.4,0.4,2.7
46063,48.9,88.6,1.6,8.2
46065,39.3,81.2,0.0,14.7
46067,41.6,91.6,0.1,2.7
46069,50.9,87.0,0.0,7.9
46071,33.2,36.2,0.2,63.1
46073,46.5,88.7,0.0,4.7
46075,33.6,82.9,0.8,15.0
46077,41.9,94.7,0.0,2.5
46079,43.7,92.1,0.5,3.7
46081,43.8,91.1,0.5,4.0
46083,35.8,90.5,2.3,1.6
46085,36.0,57.4,0.0,41.5
46087,39.9,94.9,0.3,2.9
46089,48.8,96.0,1.7,1.7
46091,42.8,86.1,0.3,9.2
46093,37.0,87.4,2.0,4.7
46095,31.0,31.6,0.2,67.4
46097,48.9,94.6,1.0,2.6
46099,35.7,80.9,6.6,3.7
46101,40.5,75.5,1.1,15.4
46102,27.0,6.6,0.1,92.3
46103,39.7,80.3,1.3,12.4
46105,43.6,94.7,0.0,4.0
46107,44.9,90.4,1.9,3.6
46109,37.9,57.9,0.3,39.3
46111,38.6,94.9,0.0,2.2
46115,45.1,94.6,0.9,0.5
46117,43.7,91.0,0.1,6.1
46119,51.4,92.5,5.0,1.1
46121,25.4,8.1,0.3,87.1
46123,45.1,80.7,0.6,16.1
46125,41.3,94.1,0.8,1.5
46127,40.4,90.4,0.8,2.3
46129,41.6,79.7,0.3,19.6
46135,42.2,88.7,1.5,4.8
46137,36.6,27.3,0.0,72.0
47001,42.0,87.7,3.4,1.6
47003,37.6,79.6,7.1,2.0
47005,47.5,92.5,1.8,2.1
47007,44.9,88.5,5.5,1.1
47009,43.9,90.4,2.6,1.0
47011,39.3,84.9,5.2,1.2
47013,44.2,96.1,0.3,1.1
47015,40.8,94.1,2.4,1.4
47017,41.6,85.7,8.9,1.0
47019,45.8,94.3,2.0,1.0
47021,41.4,90.4,2.3,1.5
47023,37.8,85.0,9.8,0.8
47025,42.5,94.9,0.7,1.2
47027,48.8,94.5,0.9,1.1
47029,45.4,93.5,1.5,1.3
47031,39.2,87.5,4.1,1.0
47033,40.2,73.5,10.7,2.9
47035,53.0,94.9,1.1,1.0
47037,34.6,57.1,25.2,1.3
47039,45.9,91.6,3.1,0.9
47041,42.2,88.8,1.8,1.1
47043,39.0,89.9,4.0,1.4
47045,40.0,77.8,14.9,1.3
47047,47.2,66.6,27.0,1.0
47049,47.0,95.1,0.3,1.3
47051,42.7,88.6,4.6,1.4
47053,39.8,76.1,15.0,2.7
47055,43.6,84.6,8.6,2.6
47057,45.7,96.0,1.1,0.8
47059,44.6,92.2,1.9,1.1
47061,42.9,94.5,0.4,2.9
47063,40.8,82.1,2.7,1.1
47065,39.5,71.1,17.6,1.1
47067,41.9,96.8,0.4,0.7
47069,40.4,54.1,40.2,2.9
47071,45.4,92.5,3.0,1.0
47073,45.9,94.5,1.2,1.1
47075,43.1,43.6,50.1,1.0
47077,40.3,87.8,7.6,0.8
47079,45.8,87.4,7.2,1.2
47081,41.7,90.8,3.6,2.5
47083,44.2,93.0,2.9,1.4
47085,43.7,90.6,1.9,1.1
47087,48.0,93.3,0.5,1.6
47089,44.1,91.7,1.5,1.1
47091,46.4,89.1,3.7,4.1
47093,37.3,81.2,8.1,1.1
47095,41.6,66.1,22.3,3.5
47097,39.4,59.7,33.9,1.1
47099,39.0,93.4,1.3,1.3
47101,42.2,93.3,0.8,2.9
47103,43.0,86.9,5.8,1.9
47105,48.7,88.4,1.4,1.1
47107,42.5,89.3,3.1,1.4
47109,43.1,90.9,5.3,1.1
47111,38.3,90.3,0.8,0.9
47113,38.3,54.5,36.6,1.8
47115,43.7,91.3,2.8,2.0
47117,39.6,87.6,4.1,1.5
47119,39.2,80.1,10.6,1.2
47121,45.5,90.7,2.3,2.0
47123,44.8,89.0,1.8,1.7
47125,31.7,64.3,20.0,2.3
47127,46.2,92.2,2.9,1.5
47129,42.5,92.6,4.6,1.1
47131,41.9,80.2,10.6,0.9
47133,43.1,95.9,1.4,1.1
47135,41.6,92.2,0.5,1.5
47137,51.7,96.0,0.4,2.4
47139,46.2,90.9,0.8,1.5
47141,36.1,87.7,2.5,1.6
47143,41.0,89.1,1.6,1.8
47145,47.4,91.9,2.4,1.7
47147,39.1,81.5,7.0,1.2
47149,34.0,68.0,15.0,1.0
47151,40.7,96.6,0.4,2.0
47153,44.7,93.3,0.5,1.4
47155,43.6,87.7,0.9,1.2
47157,35.8,35.0,52.8,1.0
47159,40.7,90.8,1.9,1.2
47161,44.6,93.2,1.3,1.9
47163,45.0,93.1,2.0,0.9
47165,39.7,80.9,8.6,1.0
47167,38.7,74.7,18.6,1.3
47169,34.6,80.5,11.3,1.9
47171,47.4,92.5,0.5,1.5
47173,42.4,95.2,0.6,1.3
47175,47.2,95.1,0.4,3.8
47177,40.0,86.1,2.8,1.0
47179,40.3,87.7,3.8,1.0
47181,44.3,89.2,4.2,3.4
47183,37.9,86.7,7.4,0.9
47185,43.3,93.1,1.2,2.2
47187,40.3,82.8,3.8,1.0
47189,39.9,82.1,7.2,1.1
48001,39.5,60.2,18.8,3.9
48003,33.1,59.6,1.9,1.1
48005,37.8,67.1,12.2,4.7
48007,51.0,80.7,1.1,2.7
48009,43.1,91.1,0.8,3.0
48011,43.0,92.6,0.5,1.2
48013,36.1,54.5,1.3,1.9
48015,41.6,70.8,9.3,1.1
48017,35.1,71.0,0.9,0.0
48019,53.4,79.1,1.1,2.5
48021,37.5,56.6,5.7,3.6
48023,47.5,80.9,0.8,0.4
48025,35.8,57.3,6.1,3.7
48027,32.1,52.1,23.3,2.6
48029,34.6,49.4,7.9,2.9
48031,50.3,80.7,0.8,3.1
48033,30.0,85.2,1.5,1.4
48035,46.3,79.4,1.4,1.7
48037,38.4,65.7,24.9,1.5
48039,36.5,53.5,15.8,1.5
48041,26.8,66.4,10.8,1.6
48043,42.2,75.4,0.3,3.2
48045,50.8,84.5,5.4,0.3
48047,38.1,51.8,0.8,0.1
48049,41.4,78.1,3.3,1.6
48051,44.3,72.0,11.6,2.6
48053,44.9,81.5,1.2,2.3
48055,38.2,57.8,4.3,2.4
48057,39.9,65.8,2.5,1.4
48059,43.8,85.6,1.7,1.5
48061,32.4,50.0,0.6,1.0
48063,38.7,60.3,14.6,2.5
48065,42.3,91.0,0.6,2.6
48067,43.8,76.7,16.8,1.6
48069,34.9,54.0,1.2,1.9
48071,35.3,72.5,7.3,0.8
48073,38.2,67.2,13.1,2.6
48075,33.6,61.1,6.7,2.7
48077,47.8,91.0,1.1,2.3
48079,38.7,47.8,7.3,1.3
48081,47.2,85.2,1.7,2.4
48083,48.5,79.3,3.9,1.9
48085,37.3,57.0,10.7,1.5
48087,38.1,57.4,7.9,10.6
48089,43.8,66.1,13.0,1.6
48091,42.0,74.7,2.5,1.8
48093,43.7,73.8,0.5,2.8
48095,45.3,77.7,3.7,1.3
48097,40.3,78.9,3.3,1.8
48099,32.4,61.8,13.9,5.4
48101,44.3,65.7,4.9,5.6
48103,36.7,39.3,2.6,0.8
48105,42.9,37.1,0.6,0.1
48107,39.3,69.3,2.6,1.8
48109,48.1,46.2,0.2,2.8
48111,30.4,62.3,0.2,5.1
48113,34.0,40.8,22.5,2.0
48115,34.6,54.6,7.1,1.8
48117,31.4,52.8,1.9,1.9
48119,40.7,80.7,8.3,4.5
48121,36.8,60.6,10.7,2.1
48123,41.8,61.0,7.4,2.1
48125,45.7,78.1,1.5,2.0
48127,36.3,30.5,0.7,1.9
48129,45.4,87.2,5.4,0.5
48131,35.9,67.8,0.7,1.3
48133,42.6,82.5,2.3,1.8
48135,31.3,53.3,5.1,2.0
48137,39.6,85.6,1.6,1.4
48139,36.3,64.4,13.2,3.3
48141,33.3,39.2,3.3,2.0
48143,31.9,80.2,1.4,2.3
48145,41.5,57.9,20.2,1.9
48147,40.7,82.4,6.3,3.0
48149,48.6,79.2,6.0,1.2
48151,42.6,76.8,3.8,3.7
48153,38.5,69.6,2.7,1.4
48155,45.7,72.9,0.3,4.4
48157,37.1,37.0,20.5,1.5
48159,43.5,78.7,5.2,1.3
48161,41.8,67.9,14.7,1.4
48163,31.8,46.6,4.5,1.1
48165,29.3,76.8,2.5,0.6
48167,38.5,64.5,12.4,1.8
48169,38.4,61.1,10.5,1.3
48171,50.5,84.9,0.5,2.0
48173,40.6,68.1,0.0,4.9
48175,44.8,75.2,5.1,1.7
48177,38.8,64.9,6.3,1.4
48179,36.8,77.9,4.6,3.1
48181,39.4,78.9,5.4,3.1
48183,35.9,60.9,19.6,1.9
48185,40.5,63.5,11.7,3.7
48187,37.5,60.6,8.0,2.1
48189,34.1,62.9,4.1,3.0
48191,44.9,62.7,5.0,5.9
48193,43.8,86.8,1.9,1.2
48195,35.9,71.2,0.2,2.3
48197,44.3,77.8,3.4,6.3
48199,39.3,85.5,6.1,1.7
48201,34.4,40.1,19.1,2.1
48203,38.9,65.1,20.4,1.8
48205,39.5,68.6,6.7,2.2
48207,44.3,78.3,6.1,2.7
48209,33.9,66.5,4.1,2.5
48211,41.3,74.7,2.1,1.3
48213,43.8,80.5,5.3,2.1
48215,30.3,39.5,0.7,0.8
48217,40.8,78.1,6.2,1.9
48219,35.8,63.1,3.6,1.7
48221,46.3,85.9,1.1,1.4
48223,39.6,80.4,7.1,1.7
48225,44.0,63.1,22.1,3.2
48227,37.0,69.4,5.6,1.6
48229,33.2,36.6,0.8,5.1
48231,37.2,73.2,8.0,2.2
48233,38.1,74.0,2.4,5.0
48235,50.5,69.3,0.0,0.3
48237,41.3,87.1,3.5,2.0
48239,42.1,72.5,5.9,1.1
48241,42.5,74.9,15.4,1.1
48243,58.7,72.1,0.6,2.2
48245,37.1,44.1,33.1,1.3
48247,25.0,55.5,0.5,0.0
48249,35.5,78.4,0.8,1.3
48251,37.2,75.9,4.9,1.8
48253,39.0,65.7,10.5,4.1
48255,37.1,59.0,7.2,3.8
48257,34.2,60.0,16.8,2.2
48259,43.1,77.8,0.9,1.9
48261,65.5,19.2,0.0,1.9
48263,57.6,87.3,0.8,2.6
48265,48.6,77.3,1.6,2.4
48267,50.3,79.0,2.3,1.8
48269,49.1,81.0,0.0,6.9
48271,50.4,71.9,0.1,3.7
48273,29.3,53.4,3.4,1.6
48275,40.5,71.5,4.0,1.1
48277,40.0,77.1,12.4,2.7
48279,36.6,71.3,3.0,2.1
48281,43.9,77.3,4.1,3.0
48283,38.8,42.7,3.5,1.3
48285,43.1,75.6,4.0,2.3
48287,41.4,74.3,10.4,2.6
48289,44.3,80.0,7.3,1.8
48291,33.3,63.0,8.1,1.8
48293,42.0,61.1,17.2,1.0
48295,37.4,70.1,0.4,4.3
48297,38.6,77.0,2.4,2.1
48299,57.5,87.8,1.0,1.2
48301,68.9,90.7,0.0,0.0
48303,31.7,66.8,7.4,1.7
48305,37.2,64.7,1.6,3.7
48307,47.1,74.8,0.8,5.5
48309,34.0,63.7,14.1,1.3
48311,32.6,61.6,0.0,3.2
48313,35.8,62.2,15.7,3.6
48315,50.6,71.4,21.6,2.1
48317,37.2,76.5,1.2,3.6
48319,46.5,84.6,0.1,0.6
48321,37.5,55.9,10.5,1.1
48323,30.2,34.7,0.2,1.9
48325,39.6,65.1,2.8,2.3
48327,58.0,81.2,0.4,5.2
48329,32.6,59.9,7.2,2.0
48331,41.6,73.4,9.6,1.7
48333,52.2,81.1,0.6,3.2
48335,36.9,64.3,5.9,7.1
48337,44.0,91.3,0.0,3.1
48339,37.2,71.3,6.0,1.5
48341,30.6,61.3,4.7,3.6
48343,42.4,65.4,18.6,5.4
48345,51.4,84.8,2.6,3.2
48347,31.8,65.8,17.5,1.6
48349,37.4,61.2,10.9,1.6
48351,45.8,75.3,17.9,1.5
48353,36.5,68.9,4.2,2.0
48355,36.8,54.8,4.0,1.3
48357,33.3,69.0,0.0,2.1
48359,32.5,81.8,7.4,0.6
48361,37.9,80.8,8.6,1.4
48363,41.1,82.2,2.5,1.9
48365,40.5,74.2,11.4,4.9
48367,39.3,84.9,1.4,2.0
48369,36.2,67.0,0.4,6.7
48371,37.3,58.5,4.3,1.1
48373,43.9,77.1,7.9,3.9
48375,35.1,61.9,10.6,1.9
48377,42.0,36.9,1.1,2.5
48379,46.2,87.2,2.9,1.9
48381,36.8,77.8,3.6,2.3
48383,29.4,38.1,5.4,2.7
48385,56.5,94.6,1.4,0.0
48387,49.1,77.1,16.4,2.8
48389,34.4,41.7,1.5,1.4
48391,43.9,61.9,7.4,1.1
48393,39.4,95.2,0.3,3.3
48395,40.9,63.5,20.5,2.1
48397,37.6,71.2,8.5,2.0
48399,41.8,69.7,3.0,2.1
48401,38.8,67.6,13.2,3.7
48403,54.3,86.6,4.6,2.7
48405,48.8,70.7,22.1,1.6
48407,45.0,73.2,8.5,2.3
48409,37.1,64.3,1.6,1.3
48411,40.1,77.6,2.4,1.6
48413,39.8,59.4,0.7,1.2
48415,36.4,68.9,2.7,3.6
48417,43.9,86.8,1.2,2.3
48419,40.0,67.1,15.6,4.2
48421,36.5,68.5,0.2,0.2
48423,37.4,69.0,16.7,1.2
48425,44.0,83.5,1.9,4.0
48427,29.1,44.2,0.3,0.3
48429,41.6,79.3,3.2,2.8
48431,31.4,81.7,0.1,0.1
48433,46.5,92.2,0.6,0.0
48435,34.9,49.2,0.1,1.2
48437,36.5,69.1,8.0,1.6
48439,35.1,52.1,17.5,1.8
48441,33.0,70.5,8.0,1.7
48443,60.9,83.4,0.0,3.5
48445,35.7,56.9,4.4,1.1
48447,42.7,93.2,0.0,0.9
48449,34.7,56.7,9.5,2.2
48451,35.8,69.0,3.8,1.6
48453,35.5,59.8,8.2,2.2
48455,49.8,80.0,9.1,1.7
48457,42.5,80.6,10.6,1.8
48459,40.3,81.4,7.2,2.5
48461,41.1,43.3,0.9,1.0
48463,34.6,67.2,1.4,2.7
48465,32.3,62.2,1.4,0.9
48467,42.1,88.3,2.7,1.8
48469,36.6,61.6,5.7,1.3
48471,37.1,61.9,20.3,2.5
48473,30.8,46.6,23.6,2.9
48475,34.9,64.5,6.3,1.4
48477,40.9,69.0,15.2,3.1
48479,29.8,37.7,0.5,0.5
48481,38.4,63.4,13.3,0.6
48483,40.6,81.9,1.7,4.0
48485,35.0,73.9,10.3,2.2
48487,39.5,66.7,6.2,4.7
48489,33.7,56.8,1.4,0.6
48491,37.2,63.8,6.9,1.9
48493,40.1,72.1,1.8,3.3
48495,35.3,58.2,4.3,2.5
48497,40.0,84.4,1.5,2.0
48499,48.4,84.2,4.0,1.8
48501,33.0,58.8,0.1,3.8
48503,40.7,83.2,1.7,1.1
48505,31.5,39.5,0.3,0.0
48507,32.5,36.4,0.8,0.8
49001,34.4,90.8,0.2,0.3
49003,32.9,89.3,0.4,1.4
49005,25.9,85.4,0.8,2.1
49007,38.8,89.1,0.8,2.9
49009,45.0,92.6,0.0,4.7
49011,32.3,85.5,1.2,1.3
49013,33.8,88.2,0.1,5.6
49015,39.1,94.1,0.0,2.5
49017,41.0,94.7,0.1,2.5
49019,39.6,84.1,0.0,4.6
49021,29.9,87.8,0.6,2.8
49023,30.5,93.8,0.7,1.7
49025,43.7,90.8,0.2,2.7
49027,33.4,86.1,0.4,1.7
49029,32.5,94.3,0.2,0.7
49031,47.1,95.8,0.1,0.0
49033,37.2,89.5,0.0,3.5
49035,33.8,72.8,1.8,2.3
49037,34.6,46.7,0.1,48.7
49039,33.8,86.7,0.9,1.9
49041,36.7,92.9,0.2,1.7
49043,41.0,86.7,0.4,1.4
49045,32.0,86.2,0.8,2.1
49047,33.0,84.1,0.5,8.2
49049,25.5,83.7,0.7,1.6
49051,36.1,85.1,0.1,1.3
49053,39.0,85.9,0.5,2.2
49055,43.1,94.5,0.0,1.8
49057,33.5,83.9,1.1,1.9
50001,44.0,90.8,1.1,1.4
50003,46.6,92.7,1.0,1.0
50005,45.6,93.3,0.9,1.4
50007,37.0,87.2,2.6,1.2
50009,51.4,94.7,0.1,2.4
50011,40.9,92.6,0.3,2.4
50013,48.7,91.7,0.5,3.9
50015,41.2,92.3,1.1,1.6
50017,46.9,93.8,0.4,1.8
50019,45.4,94.5,0.8,1.6
50021,47.7,93.9,0.7,1.1
50023,43.7,93.2,0.9,1.2
50025,47.3,91.7,0.9,1.5
50027,47.8,93.3,0.6,1.2
51001,47.5,60.7,27.2,1.2
51003,39.8,76.6,8.8,0.6
51005,48.1,92.4,5.5,0.1
51007,44.8,73.3,20.3,1.4
51009,43.3,74.5,17.7,1.5
51011,43.3,77.3,17.0,0.9
51013,35.5,62.6,9.4,1.4
51015,44.9,90.0,4.3,0.7
51017,52.3,91.0,3.8,0.7
51019,47.1,86.6,6.0,0.8
51021,47.1,93.2,5.0,0.6
51023,48.1,91.7,2.4,0.8
51025,44.4,41.2,53.4,1.3
51027,47.3,96.2,2.4,0.6
51029,43.7,61.4,32.1,0.9
51031,43.2,77.9,14.4,1.3
51033,39.4,62.4,23.9,2.2
51035,49.0,94.7,0.5,0.7
51036,52.6,44.9,40.5,9.5
51037,45.2,70.4,25.2,0.8
51041,38.9,59.5,23.5,1.3
51043,48.3,84.7,6.0,1.1
51045,46.1,95.2,0.1,2.0
51047,39.3,68.4,13.2,0.9
51049,45.2,64.0,28.8,1.5
51051,45.9,97.8,1.0,0.5
51053,43.4,64.4,30.6,0.2
51057,47.1,55.9,37.5,1.3
51059,38.9,51.4,9.8,1.5
51061,40.8,81.0,6.3,1.7
51063,48.0,93.5,2.8,0.7
51065,43.3,76.7,12.6,1.5
51067,48.5,86.7,7.8,1.3
51069,40.6,82.4,4.2,1.4
51071,45.8,94.7,2.2,0.5
51073,44.6,84.0,8.1,1.6
51075,49.4,79.0,14.4,0.7
51077,48.5,89.7,5.2,1.1
51079,40.8,79.9,6.8,1.8
51081,39.9,36.3,53.4,4.3
51083,46.7,60.3,34.7,1.3
51085,42.3,82.3,8.6,1.1
51087,39.4,51.3,29.7,1.2
51089,47.9,69.8,22.4,0.8
51091,57.1,94.4,0.0,1.1
51093,44.2,70.2,22.1,1.5
51095,47.2,74.9,12.8,0.9
51097,49.0,66.8,23.8,1.3
51099,38.3,71.2,15.7,1.1
51101,40.5,78.6,15.3,2.7
51103,59.1,67.7,27.8,0.3
51105,45.4,93.0,4.3,0.8
51107,37.8,55.4,7.7,1.2
51109,44.8,77.3,13.3,0.9
51111,44.8,57.8,33.5,0.9
51113,46.2,84.7,8.4,1.6
51115,53.8,86.7,8.4,2.8
51117,48.8,61.9,32.9,0.9
51119,55.5,79.3,15.1,1.3
51121,30.2,82.7,3.9,0.8
51125,51.3,81.6,10.3,1.2
51127,43.4,78.0,13.4,2.3
51131,51.6,57.4,31.5,0.6
51133,59.5,69.0,19.6,2.6
51135,41.2,55.3,37.5,2.0
51137,42.0,77.2,10.4,1.5
51139,45.4,92.5,1.9,0.8
51141,51.0,91.1,5.4,0.7
51143,48.3,74.4,20.7,0.8
51145,45.3,85.1,8.8,1.1
51147,32.4,62.7,30.6,0.9
51149,33.4,54.8,31.1,2.2
51153,36.0,46.6,20.5,1.9
51155,46.9,91.1,4.6,0.6
51157,50.1,86.0,4.8,1.2
51159,46.1,61.0,27.9,3.1
51161,43.7,84.6,6.4,0.7
51163,49.7,89.6,4.0,1.2
51165,40.3,88.1,2.5,1.0
51167,46.5,97.0,1.3,0.8
51169,47.6,96.5,1.2,0.6
51171,42.9,86.9,2.9,1.2
51173,46.2,95.0,2.0,0.6
51175,46.9,61.3,29.8,3.8
51177,38.3,65.2,16.6,1.3
51179,36.3,57.2,19.3,1.5
51181,50.7,55.8,41.0,1.1
51183,41.0,40.3,55.0,1.1
51185,45.0,93.3,3.7,0.6
51187,40.5,83.7,5.1,1.2
51191,46.9,94.7,1.7,0.6
51193,48.0,63.7,24.0,0.8
51195,42.1,90.7,5.4,0.6
51197,45.9,93.6,2.4,0.6
51199,39.8,69.1,13.1,1.4
51510,37.5,53.6,21.1,1.7
51520,42.6,85.9,6.7,0.8
51530,36.2,86.0,1.6,8.1
51540,32.9,68.0,17.0,0.7
51550,37.7,56.2,29.0,1.5
51570,38.5,69.4,18.0,1.6
51580,41.5,80.0,12.3,0.8
51590,40.8,40.7,50.4,1.3
51595,39.5,20.6,64.0,0.9
51600,37.3,56.3,6.4,1.5
51610,39.4,70.9,4.8,0.8
51620,40.5,38.1,51.7,3.8
51630,31.0,58.8,20.2,2.3
51640,41.9,80.4,4.9,1.0
51650,36.5,37.5,49.0,2.6
51660,25.4,66.5,7.6,1.6
51670,36.4,44.4,42.6,1.3
51678,22.5,81.7,4.7,4.1
51680,28.4,62.2,27.7,1.5
51683,34.7,50.5,12.6,2.0
51685,35.3,40.3,11.4,3.6
51690,40.2,43.1,44.3,0.8
51700,34.2,42.3,41.0,1.2
51710,32.4,44.0,39.8,1.7
51720,41.1,95.1,1.3,2.1
51730,35.8,15.9,77.2,0.3
51735,41.4,92.0,1.7,1.1
51740,35.8,36.9,51.7,2.6
51750,23.0,83.2,9.3,1.2
51760,34.5,43.2,42.0,1.3
51770,38.0,57.5,29.0,1.1
51775,40.3,84.0,7.8,0.8
51790,41.0,80.1,11.0,1.2
51800,38.7,47.5,42.0,1.6
51810,37.4,61.6,18.9,1.4
51820,38.9,75.6,11.9,1.5
51830,24.0,68.2,15.2,1.2
51840,36.7,69.0,9.2,1.2
53001,29.2,47.8,0.4,4.5
53003,45.5,88.9,0.9,3.1
53005,36.2,72.3,1.7,2.7
53007,40.4,68.8,0.6,2.6
53009,51.8,82.8,0.9,7.7
53011,38.9,77.3,2.1,2.5
